Year,Background,Index,Period_1_commu,Period_2_commu,Period_3_commu,Period_1_commu_internal,Period_2_commu_internal,Period_3_commu_internal
2018.0,health care sciences & services,3848,,,208.0,,,
2018.0,business,4979,,,,,,
2018.0,"public, environmental & occupational health",4279,,,,,,
2019.0,communication,1631,,,,,,
2018.0,computer science,3670,,,9.0,,,4.0
2018.0,computer science,3060,,,,,,
2017.0,computer science,5584,,,,,,
2017.0,surgery,6000,,,,,,
2018.0,surgery,4422,,,,,,
2017.0,pediatrics,5508,,,8.0,,,
2018.0,health care sciences & services,4400,,,,,,
2019.0,social sciences,2158,,,,,,
2019.0,religion,825,,,,,,
2019.0,communication,737,,,,,,
2019.0,humanities,1457,,,,,,
2018.0,linguistics,5076,,,92.0,,,
2019.0,"public, environmental & occupational health",1872,,,,,,
2019.0,computer science,1731,,,,,,
2018.0,business,5092,,,,,,
2018.0,computer science,5138,,,,,,
2018.0,computer science,5094,,,6.0,,,3.0
2018.0,computer science,4764,,,,,,
2016.0,communication,8239,,,,,,
2018.0,transportation science & technology,3135,,,24.0,,,3.0
2018.0,engineering,2876,,,,,,
2018.0,information science & library science,3324,,,,,,
2019.0,information science & library science,1908,,,4.0,,,
2019.0,computer science,2826,,,21.0,,,3.0
2017.0,geography,5487,,,108.0,,,
2018.0,engineering,2905,,,108.0,,,
2018.0,computer science,3062,,,,,,
2018.0,multidisciplinary sciences,3626,,,,,,
2017.0,education,5158,,,,,,
2018.0,nursing,3688,,,8.0,,,2.0
2017.0,communication,6504,,,,,,
2017.0,business,6836,,,4.0,,,
2018.0,psychiatry,2929,,,,,,
2017.0,education & educational research,6132,,,,,,
2019.0,engineering,1074,,,,,,
2016.0,political science,7136,,,2.0,,,1.0
2018.0,communication,4235,,,48.0,,,
2019.0,communication,2140,,,,,,
2019.0,psychiatry,1263,,,,,,
2018.0,toxicology,3459,,,28.0,,,
2018.0,psychology,4032,,,,,,
2017.0,communication,6247,,,,,,
2018.0,linguistics,3146,,,,,,
2018.0,linguistics,3529,,,,,,
2017.0,communication,6720,,,,,,
2019.0,computer science,2154,,,,,,
2019.0,green & sustainable science & technology,2203,,,82.0,,,
2018.0,political science,3501,,,,,,
2018.0,computer science,4616,,,,,,
2017.0,computer science,5181,,,,,,
2017.0,computer science,5737,,,6.0,,,
2017.0,computer science,6490,,,,,,
2017.0,communication,5458,,,,,,
2018.0,medicine,4835,,,42.0,,,
2017.0,education & educational research,6709,,,,,,
2016.0,humanities,8272,,,,,,
2018.0,computer science,3485,,,24.0,,,
2018.0,political science,3251,,,,,,
2015.0,communication,9750,,,2.0,,,
2019.0,health care sciences & services,2288,,,,,,
2019.0,computer science,2089,,,7.0,,,
2019.0,computer science,1472,,,178.0,,,
2017.0,computer science,6390,,,,,,
2016.0,ethics,8117,,,,,,
2018.0,computer science,3358,,,56.0,,,
2017.0,information science & library science,5359,,,,,,
2019.0,"public, environmental & occupational health",2242,,,60.0,,,
2018.0,psychology,2947,,,,,,
2019.0,transportation,1336,,,3.0,,,
2017.0,communication,5203,,,33.0,,,
2019.0,business,2099,,,25.0,,,
2018.0,psychology,3282,,,,,,
2017.0,computer science,6542,,,87.0,,,
2018.0,communication,3196,,,,,,
2018.0,communication,3741,,,,,,
2017.0,communication,5703,,,20.0,,,1.0
2016.0,information science & library science,8491,,,,,,
2018.0,audiology & speech-language pathology,2894,,,1.0,,,2.0
2019.0,"public, environmental & occupational health",1534,,,,,,
2019.0,audiology & speech-language pathology,2080,,,,,,
2018.0,international relations,3423,,,159.0,,,
2018.0,information science & library science,4679,,,,,,
2018.0,environmental sciences,3005,,,,,,
2018.0,computer science,3900,,,74.0,,,48.0
2018.0,computer science,3231,,,,,,
2019.0,substance abuse,2131,,,,,,
2019.0,political science,206,,,,,,
2018.0,health care sciences & services,3517,,,,,,
2018.0,environmental sciences,4089,,,,,,
2018.0,computer science,3955,,,5.0,,,
2018.0,education & educational research,4060,,,,,,
2019.0,clinical neurology,2819,,,,,,
2019.0,computer science,1891,,,,,,
2018.0,remote sensing,3269,,,6.0,,,3.0
2019.0,communication,736,,,33.0,,,
2019.0,information science & library science,2269,,,4.0,,,
2018.0,environmental sciences,3335,,,6.0,,,3.0
2017.0,hospitality,5980,,,,,,
2018.0,environmental sciences,3336,,,6.0,,,3.0
2018.0,geography,3106,,,146.0,,,
2018.0,multidisciplinary sciences,4466,,,,,,
2018.0,computer science,4854,,,10.0,,,
2018.0,ecology,3845,,,6.0,,,3.0
2018.0,computer science,2882,,,1.0,,,2.0
2018.0,ophthalmology,4391,,,,,,
2018.0,social sciences,2955,,,,,,
2017.0,hospitality,6765,,,33.0,,,1.0
2018.0,computer science,3679,,,1.0,,,
2018.0,computer science,4684,,,57.0,,,
2018.0,computer science,5120,,,,,,
2018.0,communication,4249,,,,,,
2018.0,communication,3618,,,2.0,,,
2019.0,psychology,1101,,,,,,
2016.0,criminology & penology,8305,,,,,,
2016.0,economics,8131,,,,,,
2017.0,area studies,6627,,,114.0,,,
2018.0,social issues,4754,,,25.0,,,
2015.0,computer science,9483,,,232.0,,,
2017.0,cardiac & cardiovascular systems,5241,,,,,,
2018.0,psychiatry,3930,,,,,,
2018.0,management,3353,,,,,,
2017.0,psychology,5801,,,,,,
2018.0,computer science,3805,,,,,,
2017.0,communication,6779,,,,,,
2019.0,area studies,2720,,,,,,
2019.0,communication,2791,,,150.0,,,
2019.0,environmental studies,1937,,,3.0,,,
2019.0,computer science,1514,,,,,,
2019.0,substance abuse,853,,,13.0,,,2.0
2018.0,"public, environmental & occupational health",4258,,,,,,
2019.0,environmental studies,1935,,,23.0,,,
2018.0,geography,4514,,,,,,
2019.0,psychology,2110,,,66.0,,,
2017.0,computer science,6176,,,,,,
2018.0,oncology,3792,,,61.0,,,2.0
2019.0,business,2806,,,,,,
2018.0,computer science,3464,,,10.0,,,
2019.0,acoustics,2122,,,,,,
2017.0,political science,6943,,,,,,
2018.0,rheumatology,3725,,,8.0,,,2.0
2018.0,clinical neurology,3059,,,8.0,,,2.0
2018.0,computer science,3174,,,,,,
2018.0,business,3703,,,14.0,,,
2019.0,business,848,,,4.0,,,
2017.0,computer science,5989,,,142.0,,,
2019.0,surgery,2082,,,,,,
2019.0,business,1494,,,,,,
2018.0,communication,3436,,,,,,
2018.0,management,3773,,,,,,
2018.0,health care sciences & services,3555,,,,,,
2018.0,computer science,3851,,,12.0,,,
2018.0,health care sciences & services,3985,,,,,,
2017.0,computer science,5909,,,26.0,,,
2015.0,area studies,9613,,,,,,
2017.0,business,5569,,,3.0,,,1.0
2018.0,computer science,4290,,,,,,
2018.0,communication,3388,,,,,,
2019.0,cultural studies,2261,,,,,,
2019.0,psychology,240,,,,,,
2018.0,communication,4076,,,,,,
2018.0,physics,3476,,,,,,
2018.0,emergency medicine,3274,,,,,,
2017.0,education,5628,,,8.0,,,
2019.0,communication,2610,,,,,,
2016.0,film,7726,,,,,,
2019.0,dermatology,1760,,,,,,
2019.0,hospitality,1029,,,2.0,,,
2016.0,computer science,7556,,,,,,
2018.0,geography,3988,,,219.0,,,
2018.0,multidisciplinary sciences,3483,,,,,,
2018.0,business,2928,,,11.0,,,1.0
2019.0,computer science,2247,,,,,,
2018.0,psychology,3873,,,,,,
2018.0,computer science,4041,,,,,,
2019.0,computer science,2248,,,,,,
2019.0,business,1685,,,,,,
2018.0,communication,4850,,,19.0,,,
2018.0,computer science,4617,,,105.0,,,
2018.0,communication,3311,,,,,,
2018.0,literature,5027,,,,,,
2017.0,literature,5617,,,,,,
2017.0,business,5779,,,3.0,,,
2018.0,geography,4119,,,6.0,,,
2018.0,geography,3003,,,4.0,,,
2016.0,computer science,7388,,,,,,
2018.0,computer science,3175,,,14.0,,,
2019.0,business,1017,,,,,,
2014.0,business,10333,,,,,,
2019.0,computer science,2759,,,,,,
2018.0,multidisciplinary sciences,3761,,,6.0,,,2.0
2018.0,hospitality,2869,,,,,,
2019.0,geography,2338,,,6.0,,,
2019.0,geography,1244,,,146.0,,,
2018.0,environmental studies,3533,,,146.0,,,
2019.0,psychology,2072,,,6.0,,,
2019.0,computer science,2257,,,,,,
2017.0,computer science,5577,,,,,,
2019.0,communication,2549,,,150.0,,,
2018.0,communication,3490,,,,,,
2019.0,computer science,2214,,,,,,
2018.0,agronomy,5102,,,6.0,,,
2019.0,environmental sciences,2031,,,6.0,,,
2017.0,geography,6295,,,6.0,,,3.0
2019.0,urology & nephrology,2813,,,9.0,,,
2019.0,computer science,2777,,,,,,
2015.0,economics,9424,,,,,,
2018.0,communication,3287,,,,,,
2017.0,management,6862,,,,,,
2018.0,psychology,3627,,,,,,
2019.0,geography,1247,,,4.0,,,3.0
2018.0,business,3195,,,51.0,,,
2018.0,language & linguistics,5021,,,,,,
2018.0,"public, environmental & occupational health",3300,,,,,,
2018.0,linguistics,3998,,,,,,
2018.0,language & linguistics,4900,,,5.0,,,
2018.0,health care sciences & services,4274,,,70.0,,,
2017.0,mathematical & computational biology,6270,,,22.0,,,1.0
2016.0,computer science,7799,,,17.0,,,
2018.0,business,4669,,,,,,
2017.0,computer science,5781,,,,,,
2018.0,communication,4544,,,,,,
2019.0,clinical neurology,470,,,,,,
2019.0,psychology,907,,,,,,
2018.0,hospitality,4731,,,3.0,,,
2018.0,business,4559,,,,,,
2019.0,humanities,2662,,,,,,
2018.0,humanities,3965,,,,,,
2018.0,psychiatry,5067,,,,,,
2018.0,education,3777,,,,,,
2019.0,allergy,1344,,,,,,
2018.0,psychology,2941,,,66.0,,,43.0
2019.0,psychology,2064,,,66.0,,,
2019.0,psychology,2065,,,66.0,,,
2019.0,hospitality,1628,,,,,,
2017.0,hospitality,5865,,,,,,
2019.0,computer science,2186,,,9.0,,,
2018.0,business,4879,,,,,,
2018.0,engineering,4295,,,,,,
2018.0,computer science,4910,,,,,,
2018.0,ecology,3783,,,6.0,,,
2019.0,communication,1775,,,,,,
2018.0,multidisciplinary sciences,3603,,,42.0,,,
2018.0,psychology,3680,,,42.0,,,19.0
2019.0,health care sciences & services,1635,,,,,,
2015.0,computer science,8761,,,,,,
2019.0,economics,2748,,,27.0,,,
2019.0,computer science,2270,,,,,,
2019.0,computer science,1828,,,3.0,,,
2017.0,computer science,6298,,,,,,
2013.0,communication,11029,,,,,,
2019.0,cultural studies,2598,,,,,,
2018.0,psychology,5099,,,,,,
2018.0,dentistry,3624,,,9.0,,,
2018.0,computer science,3740,,,59.0,,,
2018.0,psychology,4243,,,19.0,,,1.0
2018.0,criminology & penology,3426,,,,,,
2016.0,computer science,8329,,,,,,
2019.0,business,2163,,,,,,
2018.0,humanities,3782,,,,,,
2018.0,social sciences,3049,,,12.0,,,
2019.0,computer science,2808,,,,,,
2018.0,computer science,3876,,,23.0,,,
2018.0,computer science,4931,,,,,,
2018.0,computer science,4016,,,,,,
2019.0,computer science,2810,,,,,,
2018.0,pediatrics,3629,,,20.0,,,
2018.0,ergonomics,3092,,,,,,
2018.0,business,4712,,,,,,
2018.0,information science & library science,5034,,,,,,
2018.0,computer science,4862,,,,,,
2019.0,geography,363,,,,,,
2019.0,geography,2025,,,,,,
2018.0,multidisciplinary sciences,2851,,,,,,
2019.0,oncology,2206,,,9.0,,,
2018.0,health care sciences & services,3794,,,8.0,,,
2018.0,health care sciences & services,3989,,,8.0,,,
2018.0,"public, environmental & occupational health",3155,,,,,,
2018.0,psychology,3366,,,,,,
2018.0,computer science,3411,,,,,,
2017.0,education & educational research,5561,,,,,,
2018.0,geosciences,3451,,,4.0,,,
2016.0,computer science,8079,,,,,,
2017.0,information science & library science,6699,,,4.0,,,
2018.0,education & educational research,3646,,,,,,
2018.0,communication,3437,,,219.0,,,
2018.0,communication,3247,,,,,,
2017.0,computer science,5222,,,22.0,,,
2018.0,health care sciences & services,3849,,,,,,
2018.0,medical informatics,3209,,,70.0,,,
2019.0,health care sciences & services,2150,,,,,,
2018.0,"public, environmental & occupational health",3726,,,70.0,,,2.0
2018.0,health care sciences & services,3050,,,13.0,,,
2019.0,"public, environmental & occupational health",2341,,,,,,
2018.0,"public, environmental & occupational health",3298,,,70.0,,,
2018.0,"public, environmental & occupational health",3297,,,,,,
2019.0,communication,1348,,,42.0,,,15.0
2018.0,communication,3421,,,,,,
2019.0,hospitality,102,,,,,,
2019.0,psychology,1837,,,24.0,,,
2017.0,social work,6879,,,,,,
2019.0,business,1886,,,,,,
2017.0,communication,6162,,,,,,
2018.0,language & linguistics,3632,,,18.0,,,
2018.0,communication,2991,,,,,,
2018.0,multidisciplinary sciences,3197,,,190.0,,,
2018.0,psychology,4042,,,,,,
2019.0,health care sciences & services,2157,,,,,,
2017.0,communication,6468,,,,,,
2019.0,computer science,1576,,,,,,
2019.0,neurosciences,2250,,,,,,
2016.0,medical informatics,7916,,,,,,
2019.0,psychology,2118,,,5.0,,,
2018.0,"public, environmental & occupational health",3563,,,,,,
2016.0,philosophy,7746,,,,,,
2019.0,clinical neurology,1849,,,,,,
2017.0,education & educational research,6329,,,,,,
2018.0,communication,4666,,,,,,
2019.0,computer science,1136,,,,,,
2019.0,computer science,1497,,,,,,
2018.0,communication,5020,,,,,,
2017.0,business,6804,,,3.0,,,
2019.0,psychology,1377,,,,,,
2018.0,computer science,4026,,,,,,
2018.0,computer science,2964,,,,,,
2019.0,psychiatry,2725,,,,,,
2018.0,urology & nephrology,3556,,,9.0,,,
2018.0,mathematics,4715,,,,,,
2018.0,computer science,4738,,,,,,
2016.0,computer science,7350,,,,,,
2017.0,computer science,6947,,,10.0,,,
2019.0,computer science,2208,,,,,,
2018.0,business,4256,,,,,,
2018.0,communication,5054,,,,,,
2019.0,substance abuse,1371,,,1.0,,,
2019.0,computer science,203,,,,,,
2017.0,computer science,6950,,,,,,
2019.0,"public, environmental & occupational health",2090,,,13.0,,,
2018.0,psychology,3116,,,13.0,,,2.0
2018.0,computer science,3530,,,,,,
2019.0,communication,2830,,,,,,
2017.0,psychology,5952,,,,,,
2018.0,regional & urban planning,4992,,,,,,
2017.0,virology,5176,,,,,,
2017.0,pediatrics,5510,,,,,,
2014.0,psychology,10037,,,,,,
2019.0,computer science,2004,,,,,,
2019.0,environmental studies,1259,,,,,,
2018.0,information science & library science,3224,,,,,,
2018.0,computer science,4487,,,,,,
2016.0,computer science,7697,,,,,,
2018.0,communication,4525,,,,,,
2015.0,communication,9406,,,,,,
2017.0,communication,6688,,,25.0,,,1.0
2018.0,computer science,4015,,,31.0,,,
2018.0,communication,2992,,,,,,
2018.0,communication,3420,,,,,,
2017.0,computer science,6796,,,,,,
2017.0,automation & control systems,6330,,,,,,
2019.0,business,2105,,,,,,
2019.0,computer science,205,,,,,,
2013.0,computer science,10610,,,,,,
2018.0,"public, environmental & occupational health",3776,,,,,,
2018.0,health care sciences & services,3043,,,,,,
2018.0,computer science,3401,,,,,,
2019.0,psychology,1929,,,,,,
2019.0,management,1050,,,,,,
2018.0,computer science,3094,,,,,,
2019.0,engineering,1132,,,,,,
2017.0,computer science,6736,,,,,,
2018.0,communication,3864,,,,,,
2018.0,geography,2925,,,6.0,,,
2018.0,computer science,3164,,,,,,
2018.0,computer science,3663,,,,,,
2018.0,computer science,4615,,,,,,
2017.0,communication,6656,,,2.0,,,
2019.0,computer science,1817,,,204.0,,,
2015.0,computer science,9009,,,,,,
2019.0,psychology,1934,,,3.0,,,
2018.0,computer science,2960,,,,,,
2019.0,communication,304,,,,,,
2019.0,engineering,1819,,,,,,
2019.0,geochemistry & geophysics,1878,,,,,,
2018.0,computer science,4664,,,87.0,,,
2018.0,information science & library science,3526,,,42.0,,,
2018.0,communication,4137,,,,,,
2019.0,computer science,1572,,,29.0,,,
2017.0,economics,5904,,,248.0,,,
2019.0,computer science,1204,,,,,,
2019.0,computer science,2582,,,,,,
2017.0,health care sciences & services,5195,,,13.0,,,
2018.0,management,3348,,,,,,
2018.0,communication,4749,,,,,,
2018.0,communication,3126,,,,,,
2018.0,communication,4807,,,,,,
2018.0,communication,3419,,,,,,
2017.0,substance abuse,5890,,,,,,
2018.0,geography,4690,,,,,,
2013.0,computer science,10820,,,,,,
2017.0,information science & library science,6748,,,,,,
2018.0,transportation science & technology,2908,,,,,,
2017.0,psychology,5651,,,,,,
2017.0,information science & library science,6740,,,,,,
2019.0,psychology,2789,,,,,,
2017.0,computer science,5708,,,,,,
2015.0,physics,8784,,,,,,
2018.0,computer science,3112,,,,,,
2018.0,"public, environmental & occupational health",4165,,,17.0,,,
2019.0,surgery,2764,,,,,,
2017.0,computer science,6609,,,,,,
2014.0,environmental studies,10104,,,,,,
2019.0,hospitality,2014,,,,,,
2019.0,hospitality,1888,,,6.0,,,
2019.0,communication,1419,,,,,,
2019.0,computer science,2048,,,238.0,,,
2019.0,nursing,2796,,,249.0,,,
2018.0,nursing,4367,,,,,,
2018.0,computer science,4488,,,,,,
2018.0,communication,3804,,,,,,
2016.0,respiratory system,8200,,,,,,
2019.0,computer science,2180,,,17.0,,,
2018.0,communication,4354,,,20.0,,,1.0
2018.0,area studies,4125,,,,,,
2017.0,operations research & management science,6399,,,,,,
2018.0,communication,3799,,,5.0,,,
2018.0,communication,3747,,,,,,
2018.0,education & educational research,4379,,,25.0,,,
2017.0,area studies,6637,,,,,,
2016.0,area studies,8343,,,,,,
2018.0,computer science,2912,,,,,,
2015.0,agriculture,8822,,,,,,
2019.0,statistics & probability,2684,,,,,,
2018.0,education & educational research,4691,,,,,,
2018.0,environmental sciences,3240,,,4.0,,,
2017.0,health care sciences & services,6396,,,,,,
2019.0,"public, environmental & occupational health",2681,,,,,,
2019.0,computer science,2362,,,,,,
2019.0,computer science,1956,,,,,,
2017.0,social sciences,5288,,,,,,
2018.0,computer science,3656,,,,,,
2019.0,computer science,1347,,,,,,
2019.0,psychology,2116,,,,,,
2017.0,multidisciplinary sciences,5722,,,14.0,,,
2018.0,computer science,3521,,,14.0,,,
2019.0,computer science,2091,,,,,,
2019.0,computer science,2589,,,,,,
2019.0,environmental studies,1651,,,6.0,,,
2018.0,multidisciplinary sciences,3923,,,6.0,,,
2019.0,social sciences,960,,,,,,
2017.0,communication,5903,,,,,,
2018.0,computer science,3221,,,,,,
2018.0,business,3508,,,,,,
2019.0,communication,1630,,,,,,
2017.0,family studies,6838,,,,,,
2018.0,engineering,3161,,,6.0,,,3.0
2018.0,communication,5083,,,,,,
2018.0,communication,3285,,,,,,
2016.0,health care sciences & services,7015,,,,,,
2017.0,psychology,6194,,,,,,
2017.0,psychology,5867,,,,,,
2017.0,psychology,5993,,,,,,
2019.0,communication,2558,,,,,,
2019.0,communication,2559,,,,,,
2019.0,communication,1873,,,,,,
2018.0,communication,4827,,,,,,
2017.0,computer science,5256,,,,,,
2019.0,social sciences,2597,,,,,,
2019.0,computer science,1733,,,105.0,,,
2018.0,substance abuse,3634,,,,,,
2018.0,health care sciences & services,3429,,,30.0,,,
2017.0,management,5365,,,,,,
2017.0,health care sciences & services,5492,,,,,,
2016.0,surgery,7300,,,,,,
2018.0,computer science,3589,,,,,,
2019.0,computer science,1580,,,,,,
2018.0,computer science,4641,,,,,,
2018.0,computer science,4945,,,,,,
2019.0,"public, environmental & occupational health",116,,,,,,
2018.0,"public, environmental & occupational health",5125,,,1.0,,,2.0
2019.0,computer science,2283,,,,,,
2018.0,computer science,3245,,,,,,
2018.0,computer science,2843,,,38.0,,,
2018.0,computer science,3290,,,,,,
2018.0,computer science,4017,,,21.0,,,
2018.0,"public, environmental & occupational health",3295,,,,,,
2018.0,communication,4594,,,,,,
2018.0,ecology,3125,,,,,,
2019.0,information science & library science,2120,,,,,,
2018.0,information science & library science,3001,,,,,,
2018.0,communication,4810,,,11.0,,,1.0
2018.0,political science,3734,,,2.0,,,1.0
2018.0,"public, environmental & occupational health",3890,,,,,,
2018.0,communication,4649,,,12.0,,,
2018.0,business,4873,,,,,,
2018.0,business,3120,,,117.0,,,
2019.0,psychology,1167,,,117.0,,,
2019.0,sociology,2219,,,,,,
2019.0,business,2836,,,,,,
2018.0,anthropology,3258,,,,,,
2018.0,computer science,3861,,,14.0,,,
2017.0,multidisciplinary sciences,5964,,,,,,
2017.0,management,6456,,,,,,
2017.0,obstetrics & gynecology,5240,,,,,,
2019.0,family studies,1867,,,,,,
2017.0,communication,6278,,,,,,
2015.0,computer science,9435,,,,,,
2018.0,computer science,3096,,,,,,
2018.0,green & sustainable science & technology,3975,,,,,,
2014.0,psychology,10261,,,,,,
2018.0,business,2927,,,,,,
2018.0,communication,3617,,,,,,
2018.0,computer science,4614,,,6.0,,,3.0
2019.0,communication,1493,,,,,,
2018.0,psychology,3091,,,,,,
2019.0,computer science,1882,,,7.0,,,42.0
2019.0,communication,1792,,,,,,
2019.0,communication,82,,,,,,
2019.0,computer science,1960,,,,,,
2018.0,communication,4820,,,,,,
2019.0,computer science,1148,,,,,,
2018.0,computer science,3440,,,,,,
